record_id,parent_occurrence_record_id,source_id,release_version,source_region,source_material_term,normalized_material_ids_json,normalized_material_names_json,chemical_names_json,symbols_or_formulae_json,chemical_or_english_names_json,source_district_term,district_boundary_state_2011,district_boundary_name_2011,census_state_code_2011,census_district_code_2011,district_centroid_latitude_2011,district_centroid_longitude_2011,census_area_km2_2011_district,census_population_2011_district,census_male_2011_district,census_female_2011_district,census_sc_2011_district,census_st_2011_district,census_literate_2011_district,census_workers_2011_district,district_crosswalk_status,district_crosswalk_match_index,district_crosswalk_match_count,district_crosswalk_admitted_to_h3_context,source_pdf_pages_json,source_pdf_url,record_observation_type,model_evidence_role,data_quality_flags_json,limitations
IBM-IMYB2024-DIST-OCC-01067,IBM-IMYB2024-STATE-OCC-0380,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,talc/steatite/soapstone,"[""mineral:talc""]","[""Talc""]","[""talc""]","[""Mg3Si4O10(OH)2""]","[""talc""]",Mayurbhanj,Odisha,Mayurbhanj,21,7,21.90699545,86.41223335,10418.0,2519738.0,1256213.0,1263525.0,184682.0,1479576.0,1369397.0,1223534.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01068,IBM-IMYB2024-STATE-OCC-0380,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,talc/steatite/soapstone,"[""mineral:talc""]","[""Talc""]","[""talc""]","[""Mg3Si4O10(OH)2""]","[""talc""]",Sundargarh,Odisha,Sundargarh,21,5,22.04995642,84.8662354,9712.0,2093437.0,1061147.0,1032290.0,191660.0,1062349.0,1342322.0,873227.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01069,IBM-IMYB2024-STATE-OCC-0380,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,talc/steatite/soapstone,"[""mineral:talc""]","[""Talc""]","[""talc""]","[""Mg3Si4O10(OH)2""]","[""talc""]",Sambalpur,Odisha,Sambalpur,21,3,21.56103579,84.15659061,6624.0,1041099.0,526877.0,514222.0,191827.0,355261.0,703691.0,505840.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01070,IBM-IMYB2024-STATE-OCC-0381,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,titanium minerals,"[""element:titanium"",""ore:titanium-mineral-concentrates""]","[""Titanium"",""Titanium mineral concentrates""]","[""titanium"",""titanium dioxide""]","[""Ti""]","[""titanium"",""titanium dioxide""]",Dhenkanal,Odisha,Dhenkanal,21,14,20.83290544,85.61952145,4452.0,1192811.0,612593.0,580218.0,234079.0,162056.0,829910.0,435533.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01071,IBM-IMYB2024-STATE-OCC-0381,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,titanium minerals,"[""element:titanium"",""ore:titanium-mineral-concentrates""]","[""Titanium"",""Titanium mineral concentrates""]","[""titanium"",""titanium dioxide""]","[""Ti""]","[""titanium"",""titanium dioxide""]",Ganjam,Odisha,Ganjam,21,19,19.6276622,84.71392523,8206.0,3529031.0,1779218.0,1749813.0,688235.0,118928.0,2210050.0,1501772.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01072,IBM-IMYB2024-STATE-OCC-0381,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,titanium minerals,"[""element:titanium"",""ore:titanium-mineral-concentrates""]","[""Titanium"",""Titanium mineral concentrates""]","[""titanium"",""titanium dioxide""]","[""Ti""]","[""titanium"",""titanium dioxide""]",Jajpur,Odisha,Jajapur,21,13,20.87644122,86.12188356,2899.0,1827192.0,926034.0,901158.0,433387.0,151432.0,1290455.0,552234.0,orthographic_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01073,IBM-IMYB2024-STATE-OCC-0381,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,titanium minerals,"[""element:titanium"",""ore:titanium-mineral-concentrates""]","[""Titanium"",""Titanium mineral concentrates""]","[""titanium"",""titanium dioxide""]","[""Ti""]","[""titanium"",""titanium dioxide""]",Mayurbhanj,Odisha,Mayurbhanj,21,7,21.90699545,86.41223335,10418.0,2519738.0,1256213.0,1263525.0,184682.0,1479576.0,1369397.0,1223534.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01074,IBM-IMYB2024-STATE-OCC-0382,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,zircon,"[""element:zirconium"",""mineral:zircon""]","[""Zirconium"",""Zircon""]","[""zirconium"",""zircon""]","[""Zr"",""Zr(SiO4)""]","[""zirconium"",""zircon""]",Ganjam,Odisha,Ganjam,21,19,19.6276622,84.71392523,8206.0,3529031.0,1779218.0,1749813.0,688235.0,118928.0,2210050.0,1501772.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01075,IBM-IMYB2024-STATE-OCC-0383,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,asbestos,"[""group:asbestos""]","[""Asbestos""]",[],[],"[""Asbestos""]",Kendujhar,Odisha,Kendujhar,21,6,21.59205469,85.6659811,8303.0,1801733.0,906487.0,895246.0,209357.0,818878.0,1052518.0,766514.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01076,IBM-IMYB2024-STATE-OCC-0384,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,cobalt,"[""element:cobalt""]","[""Cobalt""]","[""cobalt""]","[""Co""]","[""cobalt""]",Cuttack,Odisha,Cuttack,21,12,20.39238159,85.41418667,3932.0,2624470.0,1352760.0,1271710.0,498633.0,93745.0,2011469.0,936365.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01077,IBM-IMYB2024-STATE-OCC-0384,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,cobalt,"[""element:cobalt""]","[""Cobalt""]","[""cobalt""]","[""Co""]","[""cobalt""]",Jajpur,Odisha,Jajapur,21,13,20.87644122,86.12188356,2899.0,1827192.0,926034.0,901158.0,433387.0,151432.0,1290455.0,552234.0,orthographic_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01078,IBM-IMYB2024-STATE-OCC-0385,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,copper,"[""element:copper""]","[""Copper""]","[""copper""]","[""Cu""]","[""copper""]",Mayurbhanj,Odisha,Mayurbhanj,21,7,21.90699545,86.41223335,10418.0,2519738.0,1256213.0,1263525.0,184682.0,1479576.0,1369397.0,1223534.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01079,IBM-IMYB2024-STATE-OCC-0385,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,copper,"[""element:copper""]","[""Copper""]","[""copper""]","[""Cu""]","[""copper""]",Sambalpur,Odisha,Sambalpur,21,3,21.56103579,84.15659061,6624.0,1041099.0,526877.0,514222.0,191827.0,355261.0,703691.0,505840.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01080,IBM-IMYB2024-STATE-OCC-0386,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Angul,Odisha,Anugul,21,15,21.10259043,84.95665712,6375.0,1273821.0,655718.0,618103.0,239552.0,179603.0,869456.0,526520.0,orthographic_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01081,IBM-IMYB2024-STATE-OCC-0386,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Boudh,Odisha,Bauda,21,22,20.65389118,84.00672884,3098.0,441162.0,221625.0,219537.0,104934.0,55364.0,271612.0,219457.0,orthographic_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01082,IBM-IMYB2024-STATE-OCC-0386,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Balangir,Odisha,Balangir,21,24,20.60386621,83.16937399,6575.0,1648997.0,830097.0,818900.0,294777.0,347164.0,927260.0,720601.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01083,IBM-IMYB2024-STATE-OCC-0386,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Cuttack,Odisha,Cuttack,21,12,20.39238159,85.41418667,3932.0,2624470.0,1352760.0,1271710.0,498633.0,93745.0,2011469.0,936365.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01084,IBM-IMYB2024-STATE-OCC-0386,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Deogarh,Odisha,Debagarh,21,4,21.43602314,84.74680469,2940.0,312520.0,158230.0,154290.0,52112.0,110400.0,197819.0,165435.0,orthographic_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01085,IBM-IMYB2024-STATE-OCC-0386,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Dhenkanal,Odisha,Dhenkanal,21,14,20.83290544,85.61952145,4452.0,1192811.0,612593.0,580218.0,234079.0,162056.0,829910.0,435533.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01086,IBM-IMYB2024-STATE-OCC-0386,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Ganjam,Odisha,Ganjam,21,19,19.6276622,84.71392523,8206.0,3529031.0,1779218.0,1749813.0,688235.0,118928.0,2210050.0,1501772.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01087,IBM-IMYB2024-STATE-OCC-0386,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Kendujhar,Odisha,Kendujhar,21,6,21.59205469,85.6659811,8303.0,1801733.0,906487.0,895246.0,209357.0,818878.0,1052518.0,766514.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01088,IBM-IMYB2024-STATE-OCC-0386,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Khurda,Odisha,Khordha,21,17,20.05514264,85.50277933,2813.0,2251673.0,1167137.0,1084536.0,297472.0,115051.0,1749936.0,792193.0,orthographic_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01089,IBM-IMYB2024-STATE-OCC-0386,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Koraput,Odisha,Koraput,21,29,18.73363061,82.63338709,8807.0,1379647.0,678809.0,700838.0,196540.0,697583.0,568090.0,693406.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
